,id,graph_class,n,k,status,best_solution,best_bound,linear_relaxation,extra_params,result_ticks,result_time
67,graphs/BA/BA_64.txt_21,BA,64,21,101,15.0,15.0,,,15.0,0.30716967582702637
68,graphs/BA/BA_64.txt_24,BA,64,24,101,18.0,18.0,,,18.0,0.18127870559692383
69,graphs/BA/BA_64.txt_27,BA,64,27,101,20.0,20.0,,,20.0,0.3646249771118164
70,graphs/BA/BA_64.txt_30,BA,64,30,101,23.0,23.0,,,23.0,0.575753927230835
71,graphs/BA/BA_64.txt_33,BA,64,33,101,26.0,26.0,,,26.0,0.4475855827331543
72,graphs/BA/BA_64.txt_36,BA,64,36,101,29.0,29.0,,,29.0,0.1491696834564209
73,graphs/BA/BA_64.txt_39,BA,64,39,101,32.0,32.0,,,32.0,0.5268211364746094
74,graphs/BA/BA_64.txt_42,BA,64,42,101,35.0,35.0,,,35.0,0.33175110816955566
75,graphs/BA/BA_64.txt_45,BA,64,45,101,39.0,39.0,,,39.0,0.25852251052856445
76,graphs/BA/BA_64.txt_48,BA,64,48,101,42.0,42.0,,,42.0,0.20125746726989746
77,graphs/BA/BA_64.txt_51,BA,64,51,101,46.0,46.0,,,46.0,0.2768518924713135
78,graphs/BA/BA_64.txt_54,BA,64,54,101,49.0,49.0,,,49.0,0.30306482315063477
79,graphs/BA/BA_64.txt_57,BA,64,57,101,53.0,53.0,,,53.0,0.267958402633667
80,graphs/BA/BA_64.txt_60,BA,64,60,101,57.0,57.0,,,57.0,0.15210795402526855
81,graphs/BA/BA_64.txt_63,BA,64,63,101,61.0,61.0,,,61.0,0.07264304161071777
82,graphs/BA/BA_128.txt_0,BA,128,0,101,0.0,0.0,,,0.0,0.022298574447631836
83,graphs/BA/BA_128.txt_6,BA,128,6,101,3.0,3.0,,,3.0,0.27164578437805176
84,graphs/BA/BA_128.txt_12,BA,128,12,101,8.0,8.0,,,8.0,0.37586092948913574
85,graphs/BA/BA_128.txt_18,BA,128,18,101,12.0,12.0,,,12.0,0.7332358360290527
86,graphs/BA/BA_128.txt_24,BA,128,24,101,16.0,16.0,,,16.0,0.3932039737701416
87,graphs/BA/BA_128.txt_30,BA,128,30,101,21.0,21.0,,,21.0,0.5311610698699951
88,graphs/BA/BA_128.txt_36,BA,128,36,101,26.0,26.0,,,26.0,0.8808097839355469
89,graphs/BA/BA_128.txt_42,BA,128,42,101,31.0,31.0,,,31.0,1.512312412261963
90,graphs/BA/BA_128.txt_48,BA,128,48,101,37.0,37.0,,,37.0,1.3442604541778564
91,graphs/BA/BA_128.txt_54,BA,128,54,101,42.0,42.0,,,42.0,1.1786324977874756
92,graphs/BA/BA_128.txt_60,BA,128,60,101,48.0,48.0,,,48.0,1.003695011138916
93,graphs/BA/BA_128.txt_66,BA,128,66,101,54.0,54.0,,,54.0,1.89267897605896
94,graphs/BA/BA_128.txt_72,BA,128,72,101,60.0,60.0,,,60.0,1.5851237773895264
95,graphs/BA/BA_128.txt_78,BA,128,78,101,66.0,66.0,,,66.0,1.460569143295288
96,graphs/BA/BA_128.txt_84,BA,128,84,101,72.0,72.0,,,72.0,1.9304251670837402
97,graphs/BA/BA_128.txt_90,BA,128,90,101,79.0,79.0,,,79.0,1.0883688926696777
98,graphs/BA/BA_128.txt_96,BA,128,96,101,85.0,85.0,,,85.0,1.7524986267089844
99,graphs/BA/BA_128.txt_102,BA,128,102,101,92.0,92.0,,,92.0,2.2263343334198
100,graphs/BA/BA_128.txt_108,BA,128,108,101,100.0,100.0,,,100.0,1.1638448238372803
101,graphs/BA/BA_128.txt_114,BA,128,114,101,107.0,107.0,,,107.0,0.8317375183105469
102,graphs/BA/BA_128.txt_120,BA,128,120,101,116.0,116.0,,,116.0,0.3076040744781494
103,graphs/BA/BA_128.txt_126,BA,128,126,101,124.0,124.0,,,124.0,0.13892579078674316
104,graphs/BA/BA_256.txt_0,BA,256,0,101,0.0,0.0,,,0.0,0.011727333068847656
105,graphs/BA/BA_256.txt_12,BA,256,12,101,7.0,7.0,,,7.0,0.586618185043335
106,graphs/BA/BA_256.txt_24,BA,256,24,101,16.0,16.0,,,16.0,1.6657187938690186
107,graphs/BA/BA_256.txt_36,BA,256,36,101,25.0,25.0,,,25.0,2.707058906555176
108,graphs/BA/BA_256.txt_48,BA,256,48,101,35.0,35.0,,,35.0,11.34749698638916
109,graphs/BA/BA_256.txt_60,BA,256,60,101,44.0,44.0,,,44.0,33.415871381759644
110,graphs/BA/BA_256.txt_72,BA,256,72,101,54.0,54.0,,,54.0,55.56354784965515
111,graphs/BA/BA_256.txt_84,BA,256,84,101,64.0,64.0,,,64.0,92.3996753692627
112,graphs/BA/BA_256.txt_96,BA,256,96,101,75.0,75.0,,,75.0,161.99935698509216
113,graphs/BA/BA_256.txt_108,BA,256,108,101,85.0,85.0,,,85.0,122.65637183189392
114,graphs/BA/BA_256.txt_120,BA,256,120,101,97.0,97.0,,,97.0,168.75224590301514
115,graphs/BA/BA_256.txt_132,BA,256,132,101,108.0,108.0,,,108.0,187.60320353507996
116,graphs/BA/BA_256.txt_144,BA,256,144,101,120.0,120.0,,,120.0,437.59209990501404
117,graphs/BA/BA_256.txt_156,BA,256,156,101,132.0,132.0,,,132.0,138.4300925731659
118,graphs/BA/BA_256.txt_168,BA,256,168,101,145.0,145.0,,,145.0,116.17384576797485
119,graphs/BA/BA_256.txt_180,BA,256,180,101,159.0,159.0,,,159.0,147.0241198539734
120,graphs/BA/BA_256.txt_192,BA,256,192,101,173.0,173.0,,,173.0,108.39002060890198
121,graphs/BA/BA_256.txt_204,BA,256,204,101,187.0,187.0,,,187.0,68.06760954856873
122,graphs/BA/BA_256.txt_216,BA,256,216,101,202.0,202.0,,,202.0,51.040611267089844
123,graphs/BA/BA_256.txt_228,BA,256,228,101,217.0,217.0,,,217.0,40.02915096282959
124,graphs/BA/BA_256.txt_240,BA,256,240,101,232.0,232.0,,,232.0,24.036319971084595
125,graphs/BA/BA_256.txt_252,BA,256,252,101,249.0,249.0,,,249.0,0.7437870502471924
126,graphs/BA/BA_512.txt_0,BA,512,0,101,0.0,0.0,,,0.0,0.008309125900268555
127,graphs/BA/BA_512.txt_25,BA,512,25,101,16.0,16.0,,,16.0,61.457489252090454
128,graphs/BA/BA_512.txt_50,BA,512,50,101,36.0,36.0,,,36.0,84.85893487930298
129,graphs/BA/BA_512.txt_75,BA,512,75,101,56.0,56.0,,,56.0,505.3063781261444
130,graphs/BA/BA_512.txt_100,BA,512,100,101,77.0,77.0,,,77.0,1960.7814366817474
131,graphs/BA/BA_512.txt_125,BA,512,125,101,99.0,99.0,,,99.0,1049.771686077118
132,graphs/BA/BA_512.txt_150,BA,512,150,107,120.0,123.80634920639083,,,120.0,3600.007899045944
133,graphs/lollipop/lollipop_4.txt_0,lollipop,4,0,101,0.0,0.0,,,0.0,0.01306009292602539
134,graphs/lollipop/lollipop_4.txt_1,lollipop,4,1,101,0.0,0.0,,,0.0,0.014839887619018555
135,graphs/lollipop/lollipop_4.txt_2,lollipop,4,2,101,1.0,1.0,,,1.0,0.03115367889404297
136,graphs/lollipop/lollipop_4.txt_3,lollipop,4,3,101,2.0,2.0,,,2.0,0.04140782356262207
137,graphs/lollipop/lollipop_8.txt_0,lollipop,8,0,101,0.0,0.0,,,0.0,0.012232065200805664
138,graphs/lollipop/lollipop_8.txt_1,lollipop,8,1,101,0.0,0.0,,,0.0,0.011700630187988281
139,graphs/lollipop/lollipop_8.txt_2,lollipop,8,2,101,1.0,1.0,,,1.0,0.0138092041015625
140,graphs/lollipop/lollipop_8.txt_3,lollipop,8,3,101,2.0,2.0,,,2.0,0.02367877960205078
141,graphs/lollipop/lollipop_8.txt_4,lollipop,8,4,101,3.0,3.0,,,3.0,0.03443026542663574
142,graphs/lollipop/lollipop_8.txt_5,lollipop,8,5,101,4.0,4.0,,,4.0,0.03332805633544922
143,graphs/lollipop/lollipop_8.txt_6,lollipop,8,6,101,5.0,5.0,,,5.0,0.032324790954589844
144,graphs/lollipop/lollipop_8.txt_7,lollipop,8,7,101,6.0,6.0,,,6.0,0.027173280715942383
145,graphs/lollipop/lollipop_16.txt_0,lollipop,16,0,101,0.0,0.0,,,0.0,0.011024236679077148
146,graphs/lollipop/lollipop_16.txt_1,lollipop,16,1,101,0.0,0.0,,,0.0,0.047766923904418945
147,graphs/lollipop/lollipop_16.txt_2,lollipop,16,2,101,1.0,1.0,,,1.0,0.01941704750061035
148,graphs/lollipop/lollipop_16.txt_3,lollipop,16,3,101,2.0,2.0,,,2.0,0.05949139595031738
149,graphs/lollipop/lollipop_16.txt_4,lollipop,16,4,101,3.0,3.0,,,3.0,0.038149118423461914
150,graphs/lollipop/lollipop_16.txt_5,lollipop,16,5,101,4.0,4.0,,,4.0,0.08178043365478516
151,graphs/lollipop/lollipop_16.txt_6,lollipop,16,6,101,5.0,5.0,,,5.0,0.07599616050720215
152,graphs/lollipop/lollipop_16.txt_7,lollipop,16,7,101,6.0,6.0,,,6.0,0.06316184997558594
153,graphs/lollipop/lollipop_16.txt_8,lollipop,16,8,101,7.0,7.0,,,7.0,0.040773630142211914
154,graphs/lollipop/lollipop_16.txt_9,lollipop,16,9,101,8.0,8.0,,,8.0,0.062409400939941406
155,graphs/lollipop/lollipop_16.txt_10,lollipop,16,10,101,9.0,9.0,,,9.0,0.04058051109313965
156,graphs/lollipop/lollipop_16.txt_11,lollipop,16,11,101,10.0,10.0,,,10.0,0.06222176551818848
157,graphs/lollipop/lollipop_16.txt_12,lollipop,16,12,101,11.0,11.0,,,11.0,0.03997945785522461
158,graphs/lollipop/lollipop_16.txt_13,lollipop,16,13,101,12.0,12.0,,,12.0,0.03227853775024414
159,graphs/lollipop/lollipop_16.txt_14,lollipop,16,14,101,13.0,13.0,,,13.0,0.05366349220275879
160,graphs/lollipop/lollipop_16.txt_15,lollipop,16,15,101,14.0,14.0,,,14.0,0.049154043197631836
161,graphs/lollipop/lollipop_32.txt_0,lollipop,32,0,101,0.0,0.0,,,0.0,0.019252538681030273
162,graphs/lollipop/lollipop_32.txt_1,lollipop,32,1,101,0.0,0.0,,,0.0,0.022665739059448242
163,graphs/lollipop/lollipop_32.txt_2,lollipop,32,2,101,1.0,1.0,,,1.0,0.028905391693115234
164,graphs/lollipop/lollipop_32.txt_3,lollipop,32,3,101,2.0,2.0,,,2.0,0.06831502914428711
165,graphs/lollipop/lollipop_32.txt_4,lollipop,32,4,101,3.0,3.0,,,3.0,0.08027911186218262
166,graphs/lollipop/lollipop_32.txt_5,lollipop,32,5,101,4.000000000000001,4.000000000000001,,,4.000000000000001,0.06105518341064453
167,graphs/lollipop/lollipop_32.txt_6,lollipop,32,6,101,5.0,5.0,,,5.0,0.05042243003845215
168,graphs/lollipop/lollipop_32.txt_7,lollipop,32,7,101,6.0,6.0,,,6.0,0.05763745307922363
169,graphs/lollipop/lollipop_32.txt_8,lollipop,32,8,101,7.0,7.0,,,7.0,0.04670858383178711
170,graphs/lollipop/lollipop_32.txt_9,lollipop,32,9,101,8.0,8.0,,,8.0,0.05750107765197754
171,graphs/lollipop/lollipop_32.txt_10,lollipop,32,10,101,9.0,9.0,,,9.0,0.054361820220947266
172,graphs/lollipop/lollipop_32.txt_11,lollipop,32,11,101,10.0,10.0,,,10.0,0.04511713981628418
173,graphs/lollipop/lollipop_32.txt_12,lollipop,32,12,101,11.0,11.0,,,11.0,0.046947479248046875
174,graphs/lollipop/lollipop_32.txt_13,lollipop,32,13,101,12.0,11.999999999999998,,,12.0,0.05601215362548828
175,graphs/lollipop/lollipop_32.txt_14,lollipop,32,14,101,13.0,13.0,,,13.0,0.04602360725402832
176,graphs/lollipop/lollipop_32.txt_15,lollipop,32,15,101,14.0,14.0,,,14.0,0.05378150939941406
177,graphs/lollipop/lollipop_32.txt_16,lollipop,32,16,101,15.0,15.0,,,15.0,0.03611922264099121
178,graphs/lollipop/lollipop_32.txt_17,lollipop,32,17,101,16.0,16.0,,,16.0,0.040348052978515625
179,graphs/lollipop/lollipop_32.txt_18,lollipop,32,18,101,17.0,17.0,,,17.0,0.04318094253540039
180,graphs/lollipop/lollipop_32.txt_19,lollipop,32,19,101,18.0,18.0,,,18.0,0.051080942153930664
181,graphs/lollipop/lollipop_32.txt_20,lollipop,32,20,101,19.0,19.0,,,19.0,0.08231043815612793
182,graphs/lollipop/lollipop_32.txt_21,lollipop,32,21,101,20.0,20.0,,,20.0,0.07204627990722656
183,graphs/lollipop/lollipop_32.txt_22,lollipop,32,22,101,21.0,21.0,,,21.0,0.05375075340270996
184,graphs/lollipop/lollipop_32.txt_23,lollipop,32,23,101,22.0,22.0,,,22.0,0.053394317626953125
185,graphs/lollipop/lollipop_32.txt_24,lollipop,32,24,101,23.0,23.0,,,23.0,0.031219959259033203
186,graphs/lollipop/lollipop_32.txt_25,lollipop,32,25,101,24.0,24.0,,,24.0,0.0401606559753418
187,graphs/lollipop/lollipop_32.txt_26,lollipop,32,26,101,25.0,25.0,,,25.0,0.040338754653930664
188,graphs/lollipop/lollipop_32.txt_27,lollipop,32,27,101,26.0,26.0,,,26.0,0.04062223434448242
189,graphs/lollipop/lollipop_32.txt_28,lollipop,32,28,101,27.0,27.0,,,27.0,0.0438845157623291
190,graphs/lollipop/lollipop_32.txt_29,lollipop,32,29,101,28.0,28.0,,,28.0,0.03976702690124512
191,graphs/lollipop/lollipop_32.txt_30,lollipop,32,30,101,29.0,29.0,,,29.0,0.05070042610168457
192,graphs/lollipop/lollipop_32.txt_31,lollipop,32,31,101,30.0,30.0,,,30.0,0.040044546127319336
193,graphs/lollipop/lollipop_64.txt_0,lollipop,64,0,101,0.0,0.0,,,0.0,0.014209270477294922
194,graphs/lollipop/lollipop_64.txt_3,lollipop,64,3,101,2.0,2.0,,,2.0,0.06217622756958008
195,graphs/lollipop/lollipop_64.txt_6,lollipop,64,6,101,5.0,5.0,,,5.0,0.06388998031616211
196,graphs/lollipop/lollipop_64.txt_9,lollipop,64,9,101,8.0,8.0,,,8.0,0.061266422271728516
197,graphs/lollipop/lollipop_64.txt_12,lollipop,64,12,101,11.0,11.0,,,11.0,0.06439733505249023
198,graphs/lollipop/lollipop_64.txt_15,lollipop,64,15,101,14.0,14.0,,,14.0,0.06589603424072266
199,graphs/lollipop/lollipop_64.txt_18,lollipop,64,18,101,17.000000000000007,17.000000000000007,,,17.000000000000007,0.05984663963317871
200,graphs/lollipop/lollipop_64.txt_21,lollipop,64,21,101,20.0,20.0,,,20.0,0.07008147239685059
201,graphs/lollipop/lollipop_64.txt_24,lollipop,64,24,101,23.0,23.0,,,23.0,0.0761563777923584
202,graphs/lollipop/lollipop_64.txt_27,lollipop,64,27,101,26.0,26.0,,,26.0,0.06015896797180176
203,graphs/lollipop/lollipop_64.txt_30,lollipop,64,30,101,29.000000000000007,29.000000000000007,,,29.000000000000007,0.05568575859069824
204,graphs/lollipop/lollipop_64.txt_33,lollipop,64,33,101,32.0,32.0,,,32.0,0.059680938720703125
205,graphs/lollipop/lollipop_64.txt_36,lollipop,64,36,101,35.0,35.0,,,35.0,0.052695512771606445
206,graphs/lollipop/lollipop_64.txt_39,lollipop,64,39,101,38.0,38.0,,,38.0,0.07344985008239746
207,graphs/lollipop/lollipop_64.txt_42,lollipop,64,42,101,41.0,41.0,,,41.0,0.07233262062072754
208,graphs/lollipop/lollipop_64.txt_45,lollipop,64,45,101,44.0,44.0,,,44.0,0.05326366424560547
209,graphs/lollipop/lollipop_64.txt_48,lollipop,64,48,101,47.0,47.0,,,47.0,0.05669569969177246
210,graphs/lollipop/lollipop_64.txt_51,lollipop,64,51,101,50.0,50.0,,,50.0,0.0584874153137207
211,graphs/lollipop/lollipop_64.txt_54,lollipop,64,54,101,53.0,53.0,,,53.0,0.05888986587524414
212,graphs/lollipop/lollipop_64.txt_57,lollipop,64,57,101,56.0,56.0,,,56.0,0.05321836471557617
213,graphs/lollipop/lollipop_64.txt_60,lollipop,64,60,101,59.0,59.0,,,59.0,0.05236625671386719
214,graphs/lollipop/lollipop_64.txt_63,lollipop,64,63,101,62.0,62.0,,,62.0,0.045217275619506836
215,graphs/lollipop/lollipop_128.txt_0,lollipop,128,0,101,0.0,0.0,,,0.0,0.017194032669067383
216,graphs/lollipop/lollipop_128.txt_6,lollipop,128,6,101,5.0,5.0,,,5.0,0.12745022773742676
217,graphs/lollipop/lollipop_128.txt_12,lollipop,128,12,101,11.0,11.0,,,11.0,0.09284019470214844
218,graphs/lollipop/lollipop_128.txt_18,lollipop,128,18,101,16.999999999999996,16.999999999999996,,,16.999999999999996,0.09769344329833984
219,graphs/lollipop/lollipop_128.txt_24,lollipop,128,24,101,22.999999999999996,22.999999999999996,,,22.999999999999996,0.09287452697753906
220,graphs/lollipop/lollipop_128.txt_30,lollipop,128,30,101,28.99999999999997,28.999999999999964,,,28.99999999999997,0.136063814163208
221,graphs/lollipop/lollipop_128.txt_36,lollipop,128,36,101,35.0,35.0,,,35.0,0.11787676811218262
222,graphs/lollipop/lollipop_128.txt_42,lollipop,128,42,101,41.000000000000114,41.0000000000001,,,41.000000000000114,0.1066739559173584
223,graphs/lollipop/lollipop_128.txt_48,lollipop,128,48,101,47.0,47.0,,,47.0,0.08899044990539551
224,graphs/lollipop/lollipop_128.txt_54,lollipop,128,54,101,53.00000000000001,53.00000000000001,,,53.00000000000001,0.10087728500366211
225,graphs/lollipop/lollipop_128.txt_60,lollipop,128,60,101,59.0,59.0,,,59.0,0.10666942596435547
226,graphs/lollipop/lollipop_128.txt_66,lollipop,128,66,101,65.0,65.0,,,65.0,0.09516406059265137
227,graphs/lollipop/lollipop_128.txt_72,lollipop,128,72,101,71.0,71.0,,,71.0,0.10007452964782715
228,graphs/lollipop/lollipop_128.txt_78,lollipop,128,78,101,77.0,77.0,,,77.0,0.1256728172302246
229,graphs/lollipop/lollipop_128.txt_84,lollipop,128,84,101,83.0,83.0,,,83.0,0.09301877021789551
230,graphs/lollipop/lollipop_128.txt_90,lollipop,128,90,101,89.0,89.0,,,89.0,0.08889937400817871
231,graphs/lollipop/lollipop_128.txt_96,lollipop,128,96,101,95.0,95.0,,,95.0,0.20450568199157715
232,graphs/lollipop/lollipop_128.txt_102,lollipop,128,102,101,101.0,101.0,,,101.0,0.12053036689758301
233,graphs/lollipop/lollipop_128.txt_108,lollipop,128,108,101,107.0,107.0,,,107.0,0.10659193992614746
234,graphs/lollipop/lollipop_128.txt_114,lollipop,128,114,101,113.0,113.0,,,113.0,0.11426854133605957
235,graphs/lollipop/lollipop_128.txt_120,lollipop,128,120,101,119.0,119.0,,,119.0,0.11086511611938477
236,graphs/lollipop/lollipop_128.txt_126,lollipop,128,126,101,125.0,125.0,,,125.0,0.0941166877746582
237,graphs/lollipop/lollipop_256.txt_0,lollipop,256,0,101,0.0,0.0,,,0.0,0.028003215789794922
238,graphs/lollipop/lollipop_256.txt_12,lollipop,256,12,101,10.999999999999996,10.999999999999996,,,10.999999999999996,0.25885581970214844
239,graphs/lollipop/lollipop_256.txt_24,lollipop,256,24,101,23.0,23.0,,,23.0,0.298370361328125
240,graphs/lollipop/lollipop_256.txt_36,lollipop,256,36,101,35.0,35.0,,,35.0,0.308978796005249
241,graphs/lollipop/lollipop_256.txt_48,lollipop,256,48,101,46.99999999999997,46.99999999999997,,,46.99999999999997,0.26369786262512207
242,graphs/lollipop/lollipop_256.txt_60,lollipop,256,60,101,59.0,59.0,,,59.0,0.37195420265197754
243,graphs/lollipop/lollipop_256.txt_72,lollipop,256,72,101,71.0,71.0,,,71.0,0.27544593811035156
244,graphs/lollipop/lollipop_256.txt_84,lollipop,256,84,101,83.00000000000001,83.00000000000001,,,83.00000000000001,0.29070353507995605
245,graphs/lollipop/lollipop_256.txt_96,lollipop,256,96,101,95.0,95.0,,,95.0,0.29888296127319336
246,graphs/lollipop/lollipop_256.txt_108,lollipop,256,108,101,107.00000000000017,107.00000000000017,,,107.00000000000017,0.297330379486084
247,graphs/lollipop/lollipop_256.txt_120,lollipop,256,120,101,119.0,119.0,,,119.0,0.26451992988586426
248,graphs/lollipop/lollipop_256.txt_132,lollipop,256,132,101,131.0,131.0,,,131.0,0.4225289821624756
249,graphs/lollipop/lollipop_256.txt_144,lollipop,256,144,101,143.0,143.0,,,143.0,0.33623838424682617
250,graphs/lollipop/lollipop_256.txt_156,lollipop,256,156,101,155.0,155.0,,,155.0,0.26265406608581543
251,graphs/lollipop/lollipop_256.txt_168,lollipop,256,168,101,167.0,167.0,,,167.0,0.25251078605651855
252,graphs/lollipop/lollipop_256.txt_180,lollipop,256,180,101,179.0,179.0,,,179.0,0.26629042625427246
253,graphs/lollipop/lollipop_256.txt_192,lollipop,256,192,101,191.0,191.0,,,191.0,0.26669955253601074
254,graphs/lollipop/lollipop_256.txt_204,lollipop,256,204,101,203.0,203.0,,,203.0,0.2692294120788574
