,id,graph_class,n,k,status,best_solution,best_bound,linear_relaxation,extra_params,result_ticks,result_time
49,graphs/cubic/cubic_32.txt_8,cubic,32,8.0,101,4.0,4.0,,,4.0,0.12667417526245117
50,graphs/cubic/cubic_32.txt_16,cubic,32,16.0,101,12.0,12.0,,,12.0,0.09259796142578125
51,graphs/bipartite/bipartite_32.txt_4,bipartite,32,4.0,101,0.0,0.0,,,0.0,0.02440953254699707
52,graphs/bipartite/bipartite_32.txt_8,bipartite,32,8.0,101,0.0,0.0,,,0.0,0.019122838973999023
53,graphs/bipartite/bipartite_32.txt_16,bipartite,32,16.0,101,0.0,0.0,,,0.0,0.02574777603149414
54,graphs/BA/BA_32.txt_4,BA,32,4.0,101,2.0,2.0,,,2.0,0.07057404518127441
55,graphs/BA/BA_32.txt_8,BA,32,8.0,101,5.0,5.0,,,5.0,0.05934882164001465
56,graphs/BA/BA_32.txt_16,BA,32,16.0,101,13.000000000000002,13.000000000000002,,,13.000000000000002,0.06767463684082031
57,graphs/lollipop/lollipop_32.txt_4,lollipop,32,4.0,101,3.0,3.0,,,3.0,0.05685091018676758
58,graphs/lollipop/lollipop_32.txt_8,lollipop,32,8.0,101,7.0,7.0,,,7.0,0.06728172302246094
59,graphs/lollipop/lollipop_32.txt_16,lollipop,32,16.0,101,15.0,15.0,,,15.0,0.05473208427429199
60,graphs/star/star_64.txt_8,star,64,8.0,101,7.0,7.0,,,7.0,0.03827381134033203
61,graphs/star/star_64.txt_16,star,64,16.0,101,15.0,15.0,,,15.0,0.03852486610412598
62,graphs/star/star_64.txt_32,star,64,32.0,101,31.0,31.0,,,31.0,0.040863037109375
63,graphs/cubic/cubic_64.txt_8,cubic,64,8.0,101,4.0,4.0,,,4.0,0.11243510246276855
64,graphs/cubic/cubic_64.txt_16,cubic,64,16.0,101,12.0,12.0,,,12.0,0.12533020973205566
65,graphs/cubic/cubic_64.txt_32,cubic,64,32.0,101,28.0,28.0,,,28.0,0.12043285369873047
66,graphs/bipartite/bipartite_64.txt_8,bipartite,64,8.0,101,0.0,0.0,,,0.0,0.05635809898376465
67,graphs/bipartite/bipartite_64.txt_16,bipartite,64,16.0,101,0.0,0.0,,,0.0,0.05974435806274414
68,graphs/bipartite/bipartite_64.txt_32,bipartite,64,32.0,101,0.0,0.0,,,0.0,0.04558682441711426
69,graphs/BA/BA_64.txt_8,BA,64,8.0,101,5.0,5.0,,,5.0,0.13431406021118164
70,graphs/BA/BA_64.txt_16,BA,64,16.0,101,11.0,11.0,,,11.0,0.14812850952148438
71,graphs/BA/BA_64.txt_32,BA,64,32.0,101,25.0,25.0,,,25.0,0.20640230178833008
72,graphs/lollipop/lollipop_64.txt_8,lollipop,64,8.0,101,7.0,7.0,,,7.0,0.0865945816040039
73,graphs/lollipop/lollipop_64.txt_16,lollipop,64,16.0,101,15.0,15.0,,,15.0,0.07146024703979492
74,graphs/lollipop/lollipop_64.txt_32,lollipop,64,32.0,101,31.0,31.0,,,31.0,0.06228804588317871
75,graphs/star/star_128.txt_16,star,128,16.0,101,15.0,15.0,,,15.0,0.06881189346313477
76,graphs/star/star_128.txt_32,star,128,32.0,101,31.0,31.0,,,31.0,0.06610512733459473
77,graphs/star/star_128.txt_64,star,128,64.0,101,63.0,63.0,,,63.0,0.04919910430908203
78,graphs/cubic/cubic_128.txt_16,cubic,128,16.0,101,12.0,12.0,,,12.0,0.1852586269378662
79,graphs/cubic/cubic_128.txt_32,cubic,128,32.0,101,28.0,28.0,,,28.0,0.16926908493041992
80,graphs/cubic/cubic_128.txt_64,cubic,128,64.0,101,60.0,60.0,,,60.0,0.1322941780090332
81,graphs/bipartite/bipartite_128.txt_16,bipartite,128,16.0,101,0.0,0.0,,,0.0,0.12497162818908691
82,graphs/bipartite/bipartite_128.txt_32,bipartite,128,32.0,101,0.0,0.0,,,0.0,0.1148366928100586
83,graphs/bipartite/bipartite_128.txt_64,bipartite,128,64.0,101,0.0,0.0,,,0.0,0.093719482421875
84,graphs/BA/BA_128.txt_16,BA,128,16.0,101,10.0,10.0,,,10.0,0.3187878131866455
85,graphs/BA/BA_128.txt_32,BA,128,32.0,101,23.0,23.0,,,23.0,0.40485334396362305
86,graphs/BA/BA_128.txt_64,BA,128,64.0,101,52.0,52.0,,,52.0,1.412440538406372
87,graphs/lollipop/lollipop_128.txt_16,lollipop,128,16.0,101,15.0,15.0,,,15.0,0.09841728210449219
88,graphs/lollipop/lollipop_128.txt_32,lollipop,128,32.0,101,31.000000000000014,31.000000000000014,,,31.000000000000014,0.10124039649963379
89,graphs/lollipop/lollipop_128.txt_64,lollipop,128,64.0,101,63.0,63.0,,,63.0,0.09565353393554688
90,graphs/star/star_256.txt_32,star,256,32.0,101,31.0,31.0,,,31.0,0.06565332412719727
91,graphs/star/star_256.txt_64,star,256,64.0,101,63.0,63.0,,,63.0,0.0873117446899414
92,graphs/star/star_256.txt_128,star,256,128.0,101,127.0,127.0,,,127.0,0.06226515769958496
93,graphs/cubic/cubic_256.txt_32,cubic,256,32.0,101,28.0,28.0,,,28.0,0.48523664474487305
94,graphs/cubic/cubic_256.txt_64,cubic,256,64.0,101,60.0,60.0,,,60.0,0.5745635032653809
95,graphs/cubic/cubic_256.txt_128,cubic,256,128.0,101,124.0,124.0,,,124.0,0.28513264656066895
96,graphs/bipartite/bipartite_256.txt_32,bipartite,256,32.0,101,0.0,0.0,,,0.0,0.3600809574127197
97,graphs/bipartite/bipartite_256.txt_64,bipartite,256,64.0,101,0.0,0.0,,,0.0,0.33950114250183105
98,graphs/bipartite/bipartite_256.txt_128,bipartite,256,128.0,101,0.0,0.0,,,0.0,0.36896443367004395
99,graphs/BA/BA_256.txt_32,BA,256,32.0,101,22.0,22.0,,,22.0,10.29197359085083
100,graphs/BA/BA_256.txt_64,BA,256,64.0,101,48.0,48.0,,,48.0,35.90556359291077
101,graphs/BA/BA_256.txt_128,BA,256,128.0,101,104.0,104.0,,,104.0,226.62928247451782
102,graphs/lollipop/lollipop_256.txt_32,lollipop,256,32.0,101,31.0,31.0,,,31.0,0.4339468479156494
103,graphs/lollipop/lollipop_256.txt_64,lollipop,256,64.0,101,63.0,63.0,,,63.0,0.39717936515808105
104,graphs/lollipop/lollipop_256.txt_128,lollipop,256,128.0,101,127.0,127.0,,,127.0,0.6247966289520264
105,graphs/star/star_512.txt_64,star,512,64.0,101,63.0,63.0,,,63.0,0.22715067863464355
106,graphs/star/star_512.txt_128,star,512,128.0,101,127.0,127.0,,,127.0,0.19283628463745117
107,graphs/star/star_512.txt_256,star,512,256.0,101,255.0,255.0,,,255.0,0.1781020164489746
108,graphs/cubic/cubic_512.txt_64,cubic,512,64.0,101,60.0,60.0,,,60.0,0.9934296607971191
109,graphs/cubic/cubic_512.txt_128,cubic,512,128.0,101,124.0,124.0,,,124.0,0.8026092052459717
110,graphs/cubic/cubic_512.txt_256,cubic,512,256.0,101,252.0,252.0,,,252.0,2.7723658084869385
111,graphs/bipartite/bipartite_512.txt_64,bipartite,512,64.0,101,0.0,0.0,,,0.0,36.94871640205383
112,graphs/bipartite/bipartite_512.txt_128,bipartite,512,128.0,101,0.0,0.0,,,0.0,39.311423778533936
113,graphs/bipartite/bipartite_512.txt_256,bipartite,512,256.0,101,0.0,0.0,,,0.0,35.6898512840271
114,graphs/BA/BA_512.txt_64,BA,512,64.0,101,47.0,47.0,,,47.0,231.14225816726685
115,graphs/BA/BA_512.txt_128,BA,512,128.0,107,101.0,109.17475728155361,,,101.0,300.01116466522217
116,graphs/lollipop/lollipop_512.txt_64,lollipop,512,64.0,101,63.0,63.0,,,63.0,16.629098176956177
117,graphs/lollipop/lollipop_512.txt_128,lollipop,512,128.0,101,127.0,127.0,,,127.0,17.755144119262695
118,graphs/lollipop/lollipop_512.txt_256,lollipop,512,256.0,101,255.0,255.0,,,255.0,7.652979612350464
119,graphs/star/star_1024.txt_128,star,1024,128.0,101,127.0,127.0,,,127.0,0.3670663833618164
120,graphs/star/star_1024.txt_256,star,1024,256.0,101,255.0,255.0,,,255.0,0.3356437683105469
121,graphs/star/star_1024.txt_512,star,1024,512.0,101,511.0,511.0,,,511.0,0.3547797203063965
122,graphs/cubic/cubic_1024.txt_128,cubic,1024,128.0,101,124.0,124.0,,,124.0,3.3266918659210205
123,graphs/cubic/cubic_1024.txt_256,cubic,1024,256.0,101,252.0,252.0,,,252.0,3.614602565765381
124,graphs/cubic/cubic_1024.txt_512,cubic,1024,512.0,101,508.0,508.0,,,508.0,3.6272311210632324
125,graphs/bipartite/bipartite_1024.txt_128,bipartite,1024,128.0,107,0.0,127.99999999999999,,,0.0,300.2131860256195
126,graphs/lollipop/lollipop_1024.txt_128,lollipop,1024,128.0,101,127.0,127.0,,,127.0,80.45071506500244
127,graphs/lollipop/lollipop_1024.txt_256,lollipop,1024,256.0,101,255.0,255.0,,,255.0,79.34380316734314
128,graphs/lollipop/lollipop_1024.txt_512,lollipop,1024,512.0,101,511.0,511.0,,,511.0,52.99944829940796
129,graphs/star/star_2048.txt_256,star,2048,256.0,101,255.0,255.0,,,255.0,0.5339043140411377
130,graphs/star/star_2048.txt_512,star,2048,512.0,101,511.0,511.0,,,511.0,0.5744049549102783
131,graphs/star/star_2048.txt_1024,star,2048,1024.0,101,1023.0,1023.0,,,1023.0,0.6196858882904053
132,graphs/cubic/cubic_2048.txt_256,cubic,2048,256.0,101,252.0,252.0,,,252.0,10.755535125732422
133,graphs/cubic/cubic_2048.txt_512,cubic,2048,512.0,101,508.0,508.0,,,508.0,8.286308288574219
134,graphs/cubic/cubic_2048.txt_1024,cubic,2048,1024.0,101,1020.0,1020.0,,,1020.0,58.59433460235596
135,graphs/lollipop/lollipop_2048.txt_256,lollipop,2048,256.0,107,0.0,2048.0,,,0.0,300.0328724384308
136,graphs/star/star_4096.txt_512,star,4096,512.0,101,511.0,511.0,,,511.0,1.997239351272583
137,graphs/star/star_4096.txt_1024,star,4096,1024.0,101,1023.0,1023.0,,,1023.0,2.261749029159546
138,graphs/star/star_4096.txt_2048,star,4096,2048.0,101,2047.0,2047.0,,,2047.0,2.4807558059692383
139,graphs/cubic/cubic_4096.txt_512,cubic,4096,512.0,101,508.0,508.0,,,508.0,39.44473385810852
140,graphs/cubic/cubic_4096.txt_1024,cubic,4096,1024.0,101,1020.0,1020.0,,,1020.0,32.35631465911865
141,graphs/cubic/cubic_4096.txt_2048,cubic,4096,2048.0,101,2044.0,2044.0,,,2044.0,41.8552930355072
142,graphs/star/star_8192.txt_1024,star,8192,1024.0,101,1023.0,1023.0,,,1023.0,9.165324687957764
143,graphs/star/star_8192.txt_2048,star,8192,2048.0,101,2047.0,2047.0,,,2047.0,8.171025514602661
144,graphs/star/star_8192.txt_4096,star,8192,4096.0,101,4095.0,4095.0,,,4095.0,8.609825849533081
145,graphs/cubic/cubic_8192.txt_1024,cubic,8192,1024.0,101,1020.0,1020.0,,,1020.0,238.24289679527283
146,graphs/cubic/cubic_8192.txt_2048,cubic,8192,2048.0,101,2044.0,2044.0,,,2044.0,298.4247045516968
147,graphs/cubic/cubic_8192.txt_4096,cubic,8192,4096.0,107,4092.0,4095.0,,,4092.0,300.02314257621765
148,graphs/star/star_16384.txt_2048,star,16384,2048.0,101,2047.0,2047.0,,,2047.0,44.374881982803345
149,graphs/star/star_16384.txt_4096,star,16384,4096.0,101,4095.0,4095.0,,,4095.0,53.10961675643921
150,graphs/star/star_16384.txt_8192,star,16384,8192.0,101,8191.0,8191.0,,,8191.0,57.88849949836731
