,id,graph_class,n,k,status,best_solution,best_bound,linear_relaxation,extra_params,result_ticks,result_time
360,graphs/cubic/cubic_256.txt_48,cubic,256,48,101,44.0,44.0,,,44.0,0.4738023281097412
361,graphs/cubic/cubic_256.txt_60,cubic,256,60,101,56.0,56.0,,,56.0,0.3867037296295166
362,graphs/cubic/cubic_256.txt_72,cubic,256,72,101,68.0,68.0,,,68.0,0.3848583698272705
363,graphs/cubic/cubic_256.txt_84,cubic,256,84,101,80.0,80.0,,,80.0,0.41121602058410645
364,graphs/cubic/cubic_256.txt_96,cubic,256,96,101,92.0,92.0,,,92.0,0.5678651332855225
365,graphs/cubic/cubic_256.txt_108,cubic,256,108,101,104.0,104.0,,,104.0,0.3385298252105713
366,graphs/cubic/cubic_256.txt_120,cubic,256,120,101,116.0,116.0,,,116.0,0.3387594223022461
367,graphs/cubic/cubic_256.txt_132,cubic,256,132,101,128.0,128.0,,,128.0,0.3305528163909912
368,graphs/cubic/cubic_256.txt_144,cubic,256,144,101,140.0,140.0,,,140.0,0.29985642433166504
369,graphs/cubic/cubic_256.txt_156,cubic,256,156,101,152.0,152.0,,,152.0,0.4366915225982666
370,graphs/cubic/cubic_256.txt_168,cubic,256,168,101,164.0,164.0,,,164.0,0.3911597728729248
371,graphs/cubic/cubic_256.txt_180,cubic,256,180,101,176.0,176.0,,,176.0,0.4272022247314453
372,graphs/cubic/cubic_256.txt_192,cubic,256,192,101,188.0,188.0,,,188.0,0.5983967781066895
373,graphs/cubic/cubic_256.txt_204,cubic,256,204,101,200.0,200.0,,,200.0,0.8441042900085449
374,graphs/cubic/cubic_256.txt_216,cubic,256,216,101,212.0,212.0,,,212.0,0.7161176204681396
375,graphs/cubic/cubic_256.txt_228,cubic,256,228,101,224.0,224.0,,,224.0,0.7052042484283447
376,graphs/cubic/cubic_256.txt_240,cubic,256,240,101,236.0,236.0,,,236.0,0.723196268081665
377,graphs/cubic/cubic_256.txt_252,cubic,256,252,101,248.0,248.0,,,248.0,1.0574321746826172
378,graphs/cubic/cubic_512.txt_0,cubic,512,0,101,0.0,0.0,,,0.0,0.008506298065185547
379,graphs/cubic/cubic_512.txt_25,cubic,512,25,101,21.0,21.0,,,21.0,1.2885346412658691
380,graphs/cubic/cubic_512.txt_50,cubic,512,50,101,46.0,46.0,,,46.0,0.7375059127807617
381,graphs/cubic/cubic_512.txt_75,cubic,512,75,101,71.0,71.0,,,71.0,0.8329050540924072
382,graphs/cubic/cubic_512.txt_100,cubic,512,100,101,96.0,96.0,,,96.0,1.0034534931182861
383,graphs/cubic/cubic_512.txt_125,cubic,512,125,101,121.0,121.0,,,121.0,0.681269645690918
384,graphs/cubic/cubic_512.txt_150,cubic,512,150,101,146.0,146.0,,,146.0,0.5762405395507812
385,graphs/cubic/cubic_512.txt_175,cubic,512,175,101,171.0,171.0,,,171.0,0.5609021186828613
386,graphs/cubic/cubic_512.txt_200,cubic,512,200,101,196.0,196.0,,,196.0,0.7656848430633545
387,graphs/cubic/cubic_512.txt_225,cubic,512,225,101,221.0,221.0,,,221.0,0.9176368713378906
388,graphs/cubic/cubic_512.txt_250,cubic,512,250,101,246.0,246.0,,,246.0,1.9942693710327148
389,graphs/cubic/cubic_512.txt_275,cubic,512,275,101,271.0,271.0,,,271.0,0.5234642028808594
390,graphs/cubic/cubic_512.txt_300,cubic,512,300,101,296.0,296.0,,,296.0,2.3816018104553223
391,graphs/cubic/cubic_512.txt_325,cubic,512,325,101,321.0,321.0,,,321.0,3.221587896347046
392,graphs/cubic/cubic_512.txt_350,cubic,512,350,101,346.0,346.0,,,346.0,3.324328899383545
393,graphs/cubic/cubic_512.txt_375,cubic,512,375,101,371.0,371.0,,,371.0,4.6000587940216064
394,graphs/cubic/cubic_512.txt_400,cubic,512,400,101,396.0,396.0,,,396.0,5.41105842590332
395,graphs/cubic/cubic_512.txt_425,cubic,512,425,101,421.0,421.0,,,421.0,7.377034425735474
396,graphs/cubic/cubic_512.txt_450,cubic,512,450,101,446.0,446.0,,,446.0,3.8159749507904053
397,graphs/cubic/cubic_512.txt_475,cubic,512,475,101,471.0,471.0,,,471.0,2.191622495651245
398,graphs/cubic/cubic_512.txt_500,cubic,512,500,101,496.0,496.0,,,496.0,4.342181921005249
399,graphs/cubic/cubic_1024.txt_0,cubic,1024,0,101,0.0,0.0,,,0.0,0.010103702545166016
400,graphs/cubic/cubic_1024.txt_51,cubic,1024,51,101,47.0,47.0,,,47.0,3.64418363571167
401,graphs/cubic/cubic_1024.txt_102,cubic,1024,102,101,98.0,98.0,,,98.0,2.1618008613586426
402,graphs/cubic/cubic_1024.txt_153,cubic,1024,153,101,149.0,149.0,,,149.0,2.1331865787506104
403,graphs/cubic/cubic_1024.txt_204,cubic,1024,204,101,200.0,200.0,,,200.0,2.1266489028930664
404,graphs/cubic/cubic_1024.txt_255,cubic,1024,255,101,251.0,251.0,,,251.0,2.2246015071868896
405,graphs/cubic/cubic_1024.txt_306,cubic,1024,306,101,302.0,302.0,,,302.0,2.4197990894317627
406,graphs/cubic/cubic_1024.txt_357,cubic,1024,357,101,353.0,353.0,,,353.0,2.1281516551971436
407,graphs/cubic/cubic_1024.txt_408,cubic,1024,408,101,404.0,404.0,,,404.0,4.601922512054443
408,graphs/cubic/cubic_1024.txt_459,cubic,1024,459,101,455.0,455.0,,,455.0,6.32283353805542
409,graphs/cubic/cubic_1024.txt_510,cubic,1024,510,101,506.0,506.0,,,506.0,2.5085549354553223
410,graphs/cubic/cubic_1024.txt_561,cubic,1024,561,101,557.0,557.0,,,557.0,6.282514333724976
411,graphs/cubic/cubic_1024.txt_612,cubic,1024,612,101,608.0,608.0,,,608.0,7.992056369781494
412,graphs/cubic/cubic_1024.txt_663,cubic,1024,663,101,659.0,659.0,,,659.0,5.691530227661133
413,graphs/cubic/cubic_1024.txt_714,cubic,1024,714,101,710.0,710.0,,,710.0,10.745245933532715
414,graphs/cubic/cubic_1024.txt_765,cubic,1024,765,101,761.0,761.0,,,761.0,20.82856512069702
415,graphs/cubic/cubic_1024.txt_816,cubic,1024,816,101,812.0,812.0,,,812.0,12.849676847457886
416,graphs/cubic/cubic_1024.txt_867,cubic,1024,867,101,863.0,863.0,,,863.0,21.847150087356567
417,graphs/cubic/cubic_1024.txt_918,cubic,1024,918,101,914.0,914.0,,,914.0,16.34960412979126
418,graphs/cubic/cubic_1024.txt_969,cubic,1024,969,101,965.0,965.0,,,965.0,9.424170017242432
419,graphs/cubic/cubic_1024.txt_1020,cubic,1024,1020,101,1016.0,1016.0,,,1016.0,20.61923050880432
420,graphs/cubic/cubic_2048.txt_0,cubic,2048,0,101,0.0,0.0,,,0.0,0.013505220413208008
421,graphs/cubic/cubic_2048.txt_102,cubic,2048,102,101,98.0,98.0,,,98.0,9.924570798873901
422,graphs/cubic/cubic_2048.txt_204,cubic,2048,204,101,200.0,200.0,,,200.0,9.054880142211914
423,graphs/cubic/cubic_2048.txt_306,cubic,2048,306,101,302.0,302.0,,,302.0,8.742637872695923
424,graphs/cubic/cubic_2048.txt_408,cubic,2048,408,101,404.0,404.0,,,404.0,8.537748336791992
425,graphs/cubic/cubic_2048.txt_510,cubic,2048,510,101,506.0,506.0,,,506.0,6.916344404220581
426,graphs/cubic/cubic_2048.txt_612,cubic,2048,612,101,608.0,608.0,,,608.0,8.808516263961792
427,graphs/cubic/cubic_2048.txt_714,cubic,2048,714,101,710.0,710.0,,,710.0,7.462917804718018
428,graphs/cubic/cubic_2048.txt_816,cubic,2048,816,101,812.0,812.0,,,812.0,7.208829402923584
429,graphs/cubic/cubic_2048.txt_918,cubic,2048,918,101,914.0,914.0,,,914.0,9.285370826721191
430,graphs/cubic/cubic_2048.txt_1020,cubic,2048,1020,101,1016.0,1016.0,,,1016.0,6.845008373260498
431,graphs/cubic/cubic_2048.txt_1122,cubic,2048,1122,101,1118.0,1118.0,,,1118.0,9.462986707687378
432,graphs/cubic/cubic_2048.txt_1224,cubic,2048,1224,101,1220.0,1220.0,,,1220.0,67.73400568962097
433,graphs/cubic/cubic_2048.txt_1326,cubic,2048,1326,101,1322.0,1322.0,,,1322.0,25.85887575149536
434,graphs/cubic/cubic_2048.txt_1428,cubic,2048,1428,101,1424.0,1424.0,,,1424.0,71.26275420188904
435,graphs/cubic/cubic_2048.txt_1530,cubic,2048,1530,101,1526.0,1526.0,,,1526.0,162.0050859451294
436,graphs/cubic/cubic_2048.txt_1632,cubic,2048,1632,101,1628.0,1628.0,,,1628.0,130.21923995018005
437,graphs/cubic/cubic_2048.txt_1734,cubic,2048,1734,101,1730.0,1730.0,,,1730.0,51.360268354415894
438,graphs/cubic/cubic_2048.txt_1836,cubic,2048,1836,101,1832.0,1832.0,,,1832.0,110.921311378479
439,graphs/cubic/cubic_2048.txt_1938,cubic,2048,1938,101,1934.0,1934.0,,,1934.0,68.7969012260437
440,graphs/cubic/cubic_2048.txt_2040,cubic,2048,2040,101,2036.0,2036.0,,,2036.0,263.6417670249939
441,graphs/cubic/cubic_4096.txt_0,cubic,4096,0,101,0.0,0.0,,,0.0,0.0473942756652832
442,graphs/cubic/cubic_4096.txt_204,cubic,4096,204,101,200.0,200.0,,,200.0,40.74706673622131
443,graphs/cubic/cubic_4096.txt_408,cubic,4096,408,101,404.0,404.0,,,404.0,47.434364557266235
444,graphs/cubic/cubic_4096.txt_612,cubic,4096,612,101,608.0,608.0,,,608.0,30.651606798171997
445,graphs/cubic/cubic_4096.txt_816,cubic,4096,816,101,812.0,812.0,,,812.0,31.946880340576172
446,graphs/cubic/cubic_4096.txt_1020,cubic,4096,1020,101,1016.0,1016.0,,,1016.0,32.89976906776428
447,graphs/cubic/cubic_4096.txt_1224,cubic,4096,1224,101,1220.0,1220.0,,,1220.0,26.443076610565186
448,graphs/cubic/cubic_4096.txt_1428,cubic,4096,1428,101,1424.0,1424.0,,,1424.0,38.43180990219116
449,graphs/cubic/cubic_4096.txt_1632,cubic,4096,1632,101,1628.0,1628.0,,,1628.0,29.600197792053223
450,graphs/cubic/cubic_4096.txt_1836,cubic,4096,1836,101,1832.0,1832.0,,,1832.0,75.95559430122375
451,graphs/cubic/cubic_4096.txt_2040,cubic,4096,2040,101,2036.0,2036.0,,,2036.0,28.351898431777954
452,graphs/cubic/cubic_4096.txt_2244,cubic,4096,2244,101,2240.0,2240.0,,,2240.0,28.06574249267578
453,graphs/cubic/cubic_4096.txt_2448,cubic,4096,2448,101,2444.0,2444.0,,,2444.0,26.827642917633057
454,graphs/cubic/cubic_4096.txt_2652,cubic,4096,2652,101,2648.0,2648.0,,,2648.0,138.12294697761536
455,graphs/cubic/cubic_4096.txt_2856,cubic,4096,2856,101,2852.0,2852.0,,,2852.0,126.62769174575806
456,graphs/cubic/cubic_4096.txt_3060,cubic,4096,3060,101,3056.0,3056.0,,,3056.0,508.76774311065674
457,graphs/cubic/cubic_4096.txt_3264,cubic,4096,3264,101,3260.0,3260.0,,,3260.0,523.8810613155365
458,graphs/cubic/cubic_4096.txt_3468,cubic,4096,3468,101,3464.0,3464.0,,,3464.0,209.90425300598145
459,graphs/cubic/cubic_4096.txt_3672,cubic,4096,3672,101,3668.0,3668.0,,,3668.0,607.0963816642761
460,graphs/cubic/cubic_4096.txt_3876,cubic,4096,3876,101,3872.0,3872.0,,,3872.0,382.65878105163574
461,graphs/cubic/cubic_4096.txt_4080,cubic,4096,4080,107,4076.0,4077.25,,,4076.0,3600.022186756134
462,graphs/bipartite/bipartite_4.txt_0,bipartite,4,0,101,0.0,0.0,,,0.0,0.013125181198120117
463,graphs/bipartite/bipartite_4.txt_1,bipartite,4,1,101,0.0,0.0,,,0.0,0.012053251266479492
464,graphs/bipartite/bipartite_4.txt_2,bipartite,4,2,101,0.0,0.0,,,0.0,0.02208089828491211
465,graphs/bipartite/bipartite_4.txt_3,bipartite,4,3,101,1.0,1.0,,,1.0,0.0280764102935791
466,graphs/bipartite/bipartite_8.txt_0,bipartite,8,0,101,0.0,0.0,,,0.0,0.009060382843017578
467,graphs/bipartite/bipartite_8.txt_1,bipartite,8,1,101,0.0,0.0,,,0.0,0.01196742057800293
468,graphs/bipartite/bipartite_8.txt_2,bipartite,8,2,101,0.0,0.0,,,0.0,0.015970230102539062
469,graphs/bipartite/bipartite_8.txt_3,bipartite,8,3,101,0.0,0.0,,,0.0,0.015012025833129883
470,graphs/bipartite/bipartite_8.txt_4,bipartite,8,4,101,0.0,0.0,,,0.0,0.015496253967285156
471,graphs/bipartite/bipartite_8.txt_5,bipartite,8,5,101,1.0,1.0,,,1.0,0.0205075740814209
472,graphs/bipartite/bipartite_8.txt_6,bipartite,8,6,101,2.0,2.0,,,2.0,0.032379865646362305
473,graphs/bipartite/bipartite_8.txt_7,bipartite,8,7,101,3.0,3.0,,,3.0,0.025260210037231445
474,graphs/bipartite/bipartite_16.txt_0,bipartite,16,0,101,0.0,0.0,,,0.0,0.01032710075378418
475,graphs/bipartite/bipartite_16.txt_1,bipartite,16,1,101,0.0,0.0,,,0.0,0.009377241134643555
476,graphs/bipartite/bipartite_16.txt_2,bipartite,16,2,101,0.0,0.0,,,0.0,0.012384891510009766
477,graphs/bipartite/bipartite_16.txt_3,bipartite,16,3,101,0.0,0.0,,,0.0,0.013522863388061523
478,graphs/bipartite/bipartite_16.txt_4,bipartite,16,4,101,0.0,0.0,,,0.0,0.013419866561889648
479,graphs/bipartite/bipartite_16.txt_5,bipartite,16,5,101,0.0,0.0,,,0.0,0.014627695083618164
480,graphs/bipartite/bipartite_16.txt_6,bipartite,16,6,101,0.0,0.0,,,0.0,0.015673398971557617
481,graphs/bipartite/bipartite_16.txt_7,bipartite,16,7,101,0.0,0.0,,,0.0,0.011722087860107422
482,graphs/bipartite/bipartite_16.txt_8,bipartite,16,8,101,0.0,0.0,,,0.0,0.01251363754272461
483,graphs/bipartite/bipartite_16.txt_9,bipartite,16,9,101,1.0,1.0,,,1.0,0.03407430648803711
484,graphs/bipartite/bipartite_16.txt_10,bipartite,16,10,101,2.0,2.0,,,2.0,0.03193831443786621
485,graphs/bipartite/bipartite_16.txt_11,bipartite,16,11,101,3.0,3.0,,,3.0,0.05296683311462402
486,graphs/bipartite/bipartite_16.txt_12,bipartite,16,12,101,4.0,4.0,,,4.0,0.05004167556762695
487,graphs/bipartite/bipartite_16.txt_13,bipartite,16,13,101,5.0,5.0,,,5.0,0.05403947830200195
488,graphs/bipartite/bipartite_16.txt_14,bipartite,16,14,101,6.0,6.0,,,6.0,0.033420562744140625
489,graphs/bipartite/bipartite_16.txt_15,bipartite,16,15,101,7.0,7.0,,,7.0,0.041359901428222656
490,graphs/bipartite/bipartite_32.txt_0,bipartite,32,0,101,0.0,0.0,,,0.0,0.017521142959594727
491,graphs/bipartite/bipartite_32.txt_1,bipartite,32,1,101,0.0,0.0,,,0.0,0.03478050231933594
492,graphs/bipartite/bipartite_32.txt_2,bipartite,32,2,101,0.0,0.0,,,0.0,0.04177975654602051
493,graphs/bipartite/bipartite_32.txt_3,bipartite,32,3,101,0.0,0.0,,,0.0,0.03204703330993652
494,graphs/bipartite/bipartite_32.txt_4,bipartite,32,4,101,0.0,0.0,,,0.0,0.013956308364868164
495,graphs/bipartite/bipartite_32.txt_5,bipartite,32,5,101,0.0,0.0,,,0.0,0.03099203109741211
496,graphs/bipartite/bipartite_32.txt_6,bipartite,32,6,101,0.0,0.0,,,0.0,0.020065784454345703
497,graphs/bipartite/bipartite_32.txt_7,bipartite,32,7,101,0.0,0.0,,,0.0,0.01771688461303711
498,graphs/bipartite/bipartite_32.txt_8,bipartite,32,8,101,0.0,0.0,,,0.0,0.016495943069458008
499,graphs/bipartite/bipartite_32.txt_9,bipartite,32,9,101,0.0,0.0,,,0.0,0.019197940826416016
500,graphs/bipartite/bipartite_32.txt_10,bipartite,32,10,101,0.0,0.0,,,0.0,0.01220393180847168
501,graphs/bipartite/bipartite_32.txt_11,bipartite,32,11,101,0.0,0.0,,,0.0,0.019475936889648438
502,graphs/bipartite/bipartite_32.txt_12,bipartite,32,12,101,0.0,0.0,,,0.0,0.019014835357666016
503,graphs/bipartite/bipartite_32.txt_13,bipartite,32,13,101,0.0,0.0,,,0.0,0.015903234481811523
504,graphs/bipartite/bipartite_32.txt_14,bipartite,32,14,101,0.0,0.0,,,0.0,0.012284040451049805
505,graphs/bipartite/bipartite_32.txt_15,bipartite,32,15,101,0.0,0.0,,,0.0,0.015279054641723633
506,graphs/bipartite/bipartite_32.txt_16,bipartite,32,16,101,0.0,0.0,,,0.0,0.018924474716186523
507,graphs/bipartite/bipartite_32.txt_17,bipartite,32,17,101,1.0,1.0,,,1.0,0.324021577835083
508,graphs/bipartite/bipartite_32.txt_18,bipartite,32,18,101,2.0,2.0,,,2.0,0.2478017807006836
509,graphs/bipartite/bipartite_32.txt_19,bipartite,32,19,101,3.0,3.0,,,3.0,0.20626115798950195
510,graphs/bipartite/bipartite_32.txt_20,bipartite,32,20,101,4.0,4.0,,,4.0,0.07102632522583008
511,graphs/bipartite/bipartite_32.txt_21,bipartite,32,21,101,5.0,5.0,,,5.0,0.07540440559387207
512,graphs/bipartite/bipartite_32.txt_22,bipartite,32,22,101,6.0,6.0,,,6.0,0.19380760192871094
513,graphs/bipartite/bipartite_32.txt_23,bipartite,32,23,101,7.0,7.0,,,7.0,0.133223295211792
514,graphs/bipartite/bipartite_32.txt_24,bipartite,32,24,101,8.0,8.0,,,8.0,0.07292938232421875
515,graphs/bipartite/bipartite_32.txt_25,bipartite,32,25,101,9.0,9.0,,,9.0,0.08088231086730957
516,graphs/bipartite/bipartite_32.txt_26,bipartite,32,26,101,10.0,10.0,,,10.0,0.06726908683776855
517,graphs/bipartite/bipartite_32.txt_27,bipartite,32,27,101,11.0,11.0,,,11.0,0.08533620834350586
518,graphs/bipartite/bipartite_32.txt_28,bipartite,32,28,101,12.0,12.0,,,12.0,0.08026838302612305
519,graphs/bipartite/bipartite_32.txt_29,bipartite,32,29,101,13.0,13.0,,,13.0,0.2474524974822998
520,graphs/bipartite/bipartite_32.txt_30,bipartite,32,30,101,14.0,14.0,,,14.0,0.08848142623901367
521,graphs/bipartite/bipartite_32.txt_31,bipartite,32,31,101,15.0,15.0,,,15.0,0.029854774475097656
522,graphs/bipartite/bipartite_64.txt_0,bipartite,64,0,101,0.0,0.0,,,0.0,0.0073146820068359375
523,graphs/bipartite/bipartite_64.txt_3,bipartite,64,3,101,0.0,0.0,,,0.0,0.02602219581604004
524,graphs/bipartite/bipartite_64.txt_6,bipartite,64,6,101,0.0,0.0,,,0.0,0.022579431533813477
525,graphs/bipartite/bipartite_64.txt_9,bipartite,64,9,101,0.0,0.0,,,0.0,0.023250102996826172
526,graphs/bipartite/bipartite_64.txt_12,bipartite,64,12,101,0.0,0.0,,,0.0,0.021013975143432617
527,graphs/bipartite/bipartite_64.txt_15,bipartite,64,15,101,0.0,0.0,,,0.0,0.029378652572631836
528,graphs/bipartite/bipartite_64.txt_18,bipartite,64,18,101,0.0,0.0,,,0.0,0.01995563507080078
529,graphs/bipartite/bipartite_64.txt_21,bipartite,64,21,101,0.0,0.0,,,0.0,0.02267003059387207
530,graphs/bipartite/bipartite_64.txt_24,bipartite,64,24,101,0.0,0.0,,,0.0,0.023541688919067383
531,graphs/bipartite/bipartite_64.txt_27,bipartite,64,27,101,0.0,0.0,,,0.0,0.02381610870361328
532,graphs/bipartite/bipartite_64.txt_30,bipartite,64,30,101,0.0,0.0,,,0.0,0.0234220027923584
533,graphs/bipartite/bipartite_64.txt_33,bipartite,64,33,101,1.0,1.0,,,1.0,0.48010802268981934
534,graphs/bipartite/bipartite_64.txt_36,bipartite,64,36,101,4.0,4.0,,,4.0,0.45369577407836914
535,graphs/bipartite/bipartite_64.txt_39,bipartite,64,39,101,7.0,7.0,,,7.0,0.506669282913208
536,graphs/bipartite/bipartite_64.txt_42,bipartite,64,42,101,10.0,10.0,,,10.0,0.5062448978424072
537,graphs/bipartite/bipartite_64.txt_45,bipartite,64,45,101,13.0,13.0,,,13.0,0.5515115261077881
538,graphs/bipartite/bipartite_64.txt_48,bipartite,64,48,101,16.0,16.0,,,16.0,0.3234868049621582
539,graphs/bipartite/bipartite_64.txt_51,bipartite,64,51,101,19.0,19.0,,,19.0,0.3472914695739746
540,graphs/bipartite/bipartite_64.txt_54,bipartite,64,54,101,22.0,22.0,,,22.0,0.4941892623901367
541,graphs/bipartite/bipartite_64.txt_57,bipartite,64,57,101,25.0,25.0,,,25.0,0.3399660587310791
542,graphs/bipartite/bipartite_64.txt_60,bipartite,64,60,101,28.0,28.0,,,28.0,0.14607477188110352
543,graphs/bipartite/bipartite_64.txt_63,bipartite,64,63,101,31.0,31.0,,,31.0,0.032361507415771484
544,graphs/bipartite/bipartite_128.txt_0,bipartite,128,0,101,0.0,0.0,,,0.0,0.013354778289794922
545,graphs/bipartite/bipartite_128.txt_6,bipartite,128,6,101,0.0,0.0,,,0.0,0.07355427742004395
546,graphs/bipartite/bipartite_128.txt_12,bipartite,128,12,101,0.0,0.0,,,0.0,0.06622838973999023
547,graphs/bipartite/bipartite_128.txt_18,bipartite,128,18,101,0.0,0.0,,,0.0,0.06876420974731445
548,graphs/bipartite/bipartite_128.txt_24,bipartite,128,24,101,0.0,0.0,,,0.0,0.0714714527130127
549,graphs/bipartite/bipartite_128.txt_30,bipartite,128,30,101,0.0,0.0,,,0.0,0.07292604446411133
550,graphs/bipartite/bipartite_128.txt_36,bipartite,128,36,101,0.0,0.0,,,0.0,0.06911396980285645
551,graphs/bipartite/bipartite_128.txt_42,bipartite,128,42,101,0.0,0.0,,,0.0,0.07080817222595215
552,graphs/bipartite/bipartite_128.txt_48,bipartite,128,48,101,0.0,0.0,,,0.0,0.06791901588439941
553,graphs/bipartite/bipartite_128.txt_54,bipartite,128,54,101,0.0,0.0,,,0.0,0.07046008110046387
554,graphs/bipartite/bipartite_128.txt_60,bipartite,128,60,101,0.0,0.0,,,0.0,0.07621455192565918
555,graphs/bipartite/bipartite_128.txt_66,bipartite,128,66,101,2.0,2.0,,,2.0,2.7184064388275146
556,graphs/bipartite/bipartite_128.txt_72,bipartite,128,72,101,8.0,8.0,,,8.0,2.5084421634674072
557,graphs/bipartite/bipartite_128.txt_78,bipartite,128,78,101,14.0,14.0,,,14.0,2.5626206398010254
558,graphs/bipartite/bipartite_128.txt_84,bipartite,128,84,101,20.0,20.0,,,20.0,2.64286732673645
559,graphs/bipartite/bipartite_128.txt_90,bipartite,128,90,101,26.0,26.0,,,26.0,2.5872716903686523
560,graphs/bipartite/bipartite_128.txt_96,bipartite,128,96,101,32.0,32.0,,,32.0,2.1571877002716064
561,graphs/bipartite/bipartite_128.txt_102,bipartite,128,102,101,38.0,38.0,,,38.0,2.4411799907684326
562,graphs/bipartite/bipartite_128.txt_108,bipartite,128,108,101,44.0,44.0,,,44.0,2.3381030559539795
563,graphs/bipartite/bipartite_128.txt_114,bipartite,128,114,101,50.0,50.0,,,50.0,2.524247169494629
564,graphs/bipartite/bipartite_128.txt_120,bipartite,128,120,101,56.0,56.0,,,56.0,0.699554443359375
565,graphs/bipartite/bipartite_128.txt_126,bipartite,128,126,101,62.0,62.0,,,62.0,0.5894153118133545
566,graphs/bipartite/bipartite_256.txt_0,bipartite,256,0,101,0.0,0.0,,,0.0,0.027584552764892578
567,graphs/bipartite/bipartite_256.txt_12,bipartite,256,12,101,0.0,0.0,,,0.0,0.3178081512451172
568,graphs/bipartite/bipartite_256.txt_24,bipartite,256,24,101,0.0,0.0,,,0.0,0.31511545181274414
569,graphs/bipartite/bipartite_256.txt_36,bipartite,256,36,101,0.0,0.0,,,0.0,0.32357144355773926
570,graphs/bipartite/bipartite_256.txt_48,bipartite,256,48,101,0.0,0.0,,,0.0,0.31494665145874023
571,graphs/bipartite/bipartite_256.txt_60,bipartite,256,60,101,0.0,0.0,,,0.0,0.33260178565979004
572,graphs/bipartite/bipartite_256.txt_72,bipartite,256,72,101,0.0,0.0,,,0.0,0.31120753288269043
573,graphs/bipartite/bipartite_256.txt_84,bipartite,256,84,101,0.0,0.0,,,0.0,0.31834936141967773
574,graphs/bipartite/bipartite_256.txt_96,bipartite,256,96,101,0.0,0.0,,,0.0,0.4115920066833496
575,graphs/bipartite/bipartite_256.txt_108,bipartite,256,108,101,0.0,0.0,,,0.0,0.33595752716064453
576,graphs/bipartite/bipartite_256.txt_120,bipartite,256,120,101,0.0,0.0,,,0.0,0.3224928379058838
577,graphs/bipartite/bipartite_256.txt_132,bipartite,256,132,101,4.0,4.0,,,4.0,6.739547491073608
578,graphs/bipartite/bipartite_256.txt_144,bipartite,256,144,101,16.0,16.0,,,16.0,7.336467504501343
579,graphs/bipartite/bipartite_256.txt_156,bipartite,256,156,101,28.0,28.0,,,28.0,6.168259859085083
580,graphs/bipartite/bipartite_256.txt_168,bipartite,256,168,101,40.0,40.0,,,40.0,6.585230827331543
581,graphs/bipartite/bipartite_256.txt_180,bipartite,256,180,101,52.0,52.0,,,52.0,6.26737380027771
582,graphs/bipartite/bipartite_256.txt_192,bipartite,256,192,101,64.0,64.0,,,64.0,5.125148296356201
583,graphs/bipartite/bipartite_256.txt_204,bipartite,256,204,101,76.0,76.0,,,76.0,4.891164541244507
584,graphs/bipartite/bipartite_256.txt_216,bipartite,256,216,101,88.0,88.0,,,88.0,5.547242164611816
585,graphs/bipartite/bipartite_256.txt_228,bipartite,256,228,101,100.0,100.0,,,100.0,5.027224063873291
586,graphs/bipartite/bipartite_256.txt_240,bipartite,256,240,101,112.0,112.0,,,112.0,5.206713438034058
587,graphs/bipartite/bipartite_256.txt_252,bipartite,256,252,101,124.0,124.0,,,124.0,4.667433738708496
588,graphs/bipartite/bipartite_512.txt_0,bipartite,512,0,101,0.0,0.0,,,0.0,0.1508040428161621
589,graphs/bipartite/bipartite_512.txt_25,bipartite,512,25,101,0.0,0.0,,,0.0,41.252225160598755
590,graphs/bipartite/bipartite_512.txt_50,bipartite,512,50,101,0.0,0.0,,,0.0,41.98230171203613
591,graphs/bipartite/bipartite_512.txt_75,bipartite,512,75,101,0.0,0.0,,,0.0,23.6915922164917
592,graphs/bipartite/bipartite_512.txt_100,bipartite,512,100,101,0.0,0.0,,,0.0,46.60402464866638
593,graphs/bipartite/bipartite_512.txt_125,bipartite,512,125,101,0.0,0.0,,,0.0,45.64556336402893
594,graphs/bipartite/bipartite_512.txt_150,bipartite,512,150,101,0.0,0.0,,,0.0,26.94561195373535
595,graphs/bipartite/bipartite_512.txt_175,bipartite,512,175,101,0.0,0.0,,,0.0,48.89659523963928
596,graphs/bipartite/bipartite_512.txt_200,bipartite,512,200,101,0.0,0.0,,,0.0,61.171446561813354
597,graphs/bipartite/bipartite_512.txt_225,bipartite,512,225,101,0.0,0.0,,,0.0,24.402636528015137
598,graphs/bipartite/bipartite_512.txt_250,bipartite,512,250,101,0.0,0.0,,,0.0,48.6750545501709
599,graphs/bipartite/bipartite_512.txt_275,bipartite,512,275,101,19.0,19.0,,,19.0,51.3654522895813
600,graphs/bipartite/bipartite_512.txt_300,bipartite,512,300,101,44.0,44.0,,,44.0,30.16750431060791
601,graphs/bipartite/bipartite_512.txt_325,bipartite,512,325,101,69.0,69.0,,,69.0,30.73392343521118
602,graphs/bipartite/bipartite_512.txt_350,bipartite,512,350,101,94.0,94.0,,,94.0,85.445476770401
603,graphs/bipartite/bipartite_512.txt_375,bipartite,512,375,101,119.0,119.0,,,119.0,76.10957860946655
604,graphs/bipartite/bipartite_512.txt_400,bipartite,512,400,101,144.0,144.0,,,144.0,78.59231781959534
605,graphs/bipartite/bipartite_512.txt_425,bipartite,512,425,101,169.0,169.0,,,169.0,73.21135234832764
606,graphs/bipartite/bipartite_512.txt_450,bipartite,512,450,101,194.0,194.0,,,194.0,78.510901927948
