,id,graph_class,n,k,status,best_solution,best_bound,linear_relaxation,extra_params,result_ticks,result_time
0,graphs/star/star_4.txt_0.5,star,4,0.5,101,0.0,0.0,,,0.0,0.009219169616699219
1,graphs/star/star_4.txt_1,star,4,1.0,101,0.0,0.0,,,0.0,0.015485763549804688
2,graphs/star/star_4.txt_2,star,4,2.0,101,1.0,1.0,,,1.0,0.04035806655883789
3,graphs/cubic/cubic_4.txt_0.5,cubic,4,0.5,101,0.0,0.0,,,0.0,0.010441064834594727
4,graphs/cubic/cubic_4.txt_1,cubic,4,1.0,101,0.0,0.0,,,0.0,0.023476362228393555
5,graphs/cubic/cubic_4.txt_2,cubic,4,2.0,101,0.0,0.0,,,0.0,0.03721737861633301
6,graphs/bipartite/bipartite_4.txt_0.5,bipartite,4,0.5,101,0.0,0.0,,,0.0,0.01683950424194336
7,graphs/bipartite/bipartite_4.txt_1,bipartite,4,1.0,101,0.0,0.0,,,0.0,0.020235061645507812
8,graphs/bipartite/bipartite_4.txt_2,bipartite,4,2.0,101,0.0,0.0,,,0.0,0.020379066467285156
9,graphs/BA/BA_4.txt_0.5,BA,4,0.5,101,0.0,0.0,,,0.0,0.01989006996154785
10,graphs/BA/BA_4.txt_1,BA,4,1.0,101,0.0,0.0,,,0.0,0.020540475845336914
11,graphs/BA/BA_4.txt_2,BA,4,2.0,101,1.0,1.0,,,1.0,0.09226465225219727
12,graphs/lollipop/lollipop_4.txt_0.5,lollipop,4,0.5,101,0.0,0.0,,,0.0,0.015603065490722656
13,graphs/lollipop/lollipop_4.txt_1,lollipop,4,1.0,101,0.0,0.0,,,0.0,0.01969599723815918
14,graphs/lollipop/lollipop_4.txt_2,lollipop,4,2.0,101,1.0,1.0,,,1.0,0.04445624351501465
15,graphs/star/star_8.txt_1,star,8,1.0,101,0.0,0.0,,,0.0,0.018940448760986328
16,graphs/star/star_8.txt_2,star,8,2.0,101,1.0,1.0,,,1.0,0.053528547286987305
17,graphs/star/star_8.txt_4,star,8,4.0,101,3.0,3.0,,,3.0,0.04488778114318848
18,graphs/cubic/cubic_8.txt_1,cubic,8,1.0,101,0.0,0.0,,,0.0,0.01604461669921875
19,graphs/cubic/cubic_8.txt_2,cubic,8,2.0,101,0.0,0.0,,,0.0,0.026418447494506836
20,graphs/cubic/cubic_8.txt_4,cubic,8,4.0,101,1.0,1.0,,,1.0,0.0436398983001709
21,graphs/bipartite/bipartite_8.txt_1,bipartite,8,1.0,101,0.0,0.0,,,0.0,0.014041662216186523
22,graphs/bipartite/bipartite_8.txt_2,bipartite,8,2.0,101,0.0,0.0,,,0.0,0.02382063865661621
23,graphs/bipartite/bipartite_8.txt_4,bipartite,8,4.0,101,0.0,0.0,,,0.0,0.028435707092285156
24,graphs/BA/BA_8.txt_1,BA,8,1.0,101,0.0,0.0,,,0.0,0.025979280471801758
25,graphs/BA/BA_8.txt_2,BA,8,2.0,101,0.0,0.0,,,0.0,0.028011083602905273
26,graphs/BA/BA_8.txt_4,BA,8,4.0,101,2.0,2.0,,,2.0,0.044995784759521484
