,id,graph_class,n,k,status,best_solution,best_bound,linear_relaxation,extra_params,result_ticks,result_time
22,inputs/cubic/cubic_16.txt_10,cubic,16,10,101,6.0,6.0,,,6.0,0.0504918098449707
23,inputs/cubic/cubic_16.txt_11,cubic,16,11,101,7.0,7.0,,,7.0,0.14771747589111328
24,inputs/cubic/cubic_16.txt_12,cubic,16,12,101,8.0,8.0,,,8.0,0.09095358848571777
25,inputs/cubic/cubic_16.txt_13,cubic,16,13,101,9.0,9.0,,,9.0,0.1380176544189453
26,inputs/cubic/cubic_16.txt_14,cubic,16,14,101,10.0,10.0,,,10.0,0.13926434516906738
27,inputs/cubic/cubic_16.txt_15,cubic,16,15,101,12.0,12.0,,,12.0,0.05306077003479004
28,inputs/cubic/cubic_32.txt_0,cubic,32,0,101,0.0,0.0,,,0.0,0.018048524856567383
29,inputs/cubic/cubic_32.txt_1,cubic,32,1,101,0.0,0.0,,,0.0,0.01857471466064453
30,inputs/cubic/cubic_32.txt_2,cubic,32,2,101,0.0,0.0,,,0.0,0.04204106330871582
31,inputs/cubic/cubic_32.txt_3,cubic,32,3,101,0.0,0.0,,,0.0,0.019419431686401367
32,inputs/cubic/cubic_32.txt_4,cubic,32,4,101,1.0,1.0,,,1.0,0.0881197452545166
33,inputs/cubic/cubic_32.txt_5,cubic,32,5,101,1.0,1.0,,,1.0,0.07118940353393555
34,inputs/cubic/cubic_32.txt_6,cubic,32,6,101,2.0,2.0,,,2.0,0.08840155601501465
35,inputs/cubic/cubic_32.txt_7,cubic,32,7,101,3.0,3.0,,,3.0,0.07559633255004883
36,inputs/cubic/cubic_32.txt_8,cubic,32,8,101,4.0,4.0,,,4.0,0.07260251045227051
37,inputs/cubic/cubic_32.txt_9,cubic,32,9,101,5.0,5.0,,,5.0,0.0821530818939209
38,inputs/cubic/cubic_32.txt_10,cubic,32,10,101,6.0,6.0,,,6.0,0.0707709789276123
39,inputs/cubic/cubic_32.txt_11,cubic,32,11,101,7.0,7.0,,,7.0,0.1270918846130371
40,inputs/cubic/cubic_32.txt_12,cubic,32,12,101,8.0,8.0,,,8.0,0.08670878410339355
41,inputs/cubic/cubic_32.txt_13,cubic,32,13,101,9.0,9.0,,,9.0,0.06697201728820801
42,inputs/cubic/cubic_32.txt_14,cubic,32,14,101,10.0,10.0,,,10.0,0.06092643737792969
43,inputs/cubic/cubic_32.txt_15,cubic,32,15,101,11.0,11.0,,,11.0,0.16868948936462402
44,inputs/cubic/cubic_32.txt_16,cubic,32,16,101,12.0,12.0,,,12.0,0.061199188232421875
45,inputs/cubic/cubic_32.txt_17,cubic,32,17,101,13.0,13.0,,,13.0,0.09540820121765137
46,inputs/cubic/cubic_32.txt_18,cubic,32,18,101,14.0,14.0,,,14.0,0.056194305419921875
47,inputs/cubic/cubic_32.txt_19,cubic,32,19,101,15.0,15.0,,,15.0,0.18570423126220703
48,inputs/cubic/cubic_32.txt_20,cubic,32,20,101,16.0,16.0,,,16.0,0.08125877380371094
49,inputs/cubic/cubic_32.txt_21,cubic,32,21,101,17.0,17.0,,,17.0,0.14754295349121094
50,inputs/cubic/cubic_32.txt_22,cubic,32,22,101,18.0,18.0,,,18.0,0.1577131748199463
51,inputs/cubic/cubic_32.txt_23,cubic,32,23,101,19.0,19.0,,,19.0,0.18030500411987305
52,inputs/cubic/cubic_32.txt_24,cubic,32,24,101,20.0,20.0,,,20.0,0.10933065414428711
53,inputs/cubic/cubic_32.txt_25,cubic,32,25,101,21.0,21.0,,,21.0,0.1844935417175293
54,inputs/cubic/cubic_32.txt_26,cubic,32,26,101,22.0,22.0,,,22.0,0.05544590950012207
55,inputs/cubic/cubic_32.txt_27,cubic,32,27,101,23.0,23.0,,,23.0,0.13311266899108887
56,inputs/cubic/cubic_32.txt_28,cubic,32,28,101,24.0,24.0,,,24.0,0.07597589492797852
57,inputs/cubic/cubic_32.txt_29,cubic,32,29,101,25.0,25.0,,,25.0,0.08012557029724121
58,inputs/cubic/cubic_32.txt_30,cubic,32,30,101,26.0,26.0,,,26.0,0.07181143760681152
59,inputs/cubic/cubic_32.txt_31,cubic,32,31,101,28.0,28.0,,,28.0,0.027784347534179688
60,inputs/cubic/cubic_64.txt_0,cubic,64,0,101,0.0,0.0,,,0.0,0.016776323318481445
61,inputs/cubic/cubic_64.txt_3,cubic,64,3,101,0.0,0.0,,,0.0,0.03387260437011719
62,inputs/cubic/cubic_64.txt_6,cubic,64,6,101,2.0,2.0,,,2.0,0.12102484703063965
63,inputs/cubic/cubic_64.txt_9,cubic,64,9,101,5.0,5.0,,,5.0,0.11442804336547852
64,inputs/cubic/cubic_64.txt_12,cubic,64,12,101,8.0,8.0,,,8.0,0.10508108139038086
65,inputs/cubic/cubic_64.txt_15,cubic,64,15,101,11.0,11.0,,,11.0,0.20846772193908691
66,inputs/cubic/cubic_64.txt_18,cubic,64,18,101,14.0,14.0,,,14.0,0.18565869331359863
67,inputs/cubic/cubic_64.txt_21,cubic,64,21,101,17.0,17.0,,,17.0,0.22199273109436035
68,inputs/cubic/cubic_64.txt_24,cubic,64,24,101,20.0,20.0,,,20.0,0.10982418060302734
69,inputs/cubic/cubic_64.txt_27,cubic,64,27,101,23.0,23.0,,,23.0,0.2815968990325928
70,inputs/cubic/cubic_64.txt_30,cubic,64,30,101,26.0,26.0,,,26.0,0.1508948802947998
71,inputs/cubic/cubic_64.txt_33,cubic,64,33,101,29.0,29.0,,,29.0,0.29367589950561523
72,inputs/cubic/cubic_64.txt_36,cubic,64,36,101,32.0,32.0,,,32.0,0.12481474876403809
73,inputs/cubic/cubic_64.txt_39,cubic,64,39,101,35.0,35.0,,,35.0,0.3228154182434082
74,inputs/cubic/cubic_64.txt_42,cubic,64,42,101,38.0,38.0,,,38.0,0.11226081848144531
75,inputs/cubic/cubic_64.txt_45,cubic,64,45,101,41.0,41.0,,,41.0,0.20444822311401367
76,inputs/cubic/cubic_64.txt_48,cubic,64,48,101,44.0,44.0,,,44.0,0.14213037490844727
77,inputs/cubic/cubic_64.txt_51,cubic,64,51,101,47.0,47.0,,,47.0,0.11899852752685547
78,inputs/cubic/cubic_64.txt_54,cubic,64,54,101,50.0,50.0,,,50.0,0.10595178604125977
79,inputs/cubic/cubic_64.txt_57,cubic,64,57,101,53.0,53.0,,,53.0,0.17248821258544922
80,inputs/cubic/cubic_64.txt_60,cubic,64,60,101,56.0,56.0,,,56.0,0.10039997100830078
81,inputs/cubic/cubic_64.txt_63,cubic,64,63,101,60.0,60.0,,,60.0,0.03436136245727539
82,inputs/cubic/cubic_128.txt_0,cubic,128,0,101,0.0,0.0,,,0.0,0.013437509536743164
83,inputs/cubic/cubic_128.txt_6,cubic,128,6,101,2.0,2.0,,,2.0,0.25222158432006836
84,inputs/cubic/cubic_128.txt_12,cubic,128,12,101,8.0,8.0,,,8.0,0.24628686904907227
85,inputs/cubic/cubic_128.txt_18,cubic,128,18,101,14.0,14.0,,,14.0,0.3688199520111084
86,inputs/cubic/cubic_128.txt_24,cubic,128,24,101,20.0,20.0,,,20.0,0.2149055004119873
87,inputs/cubic/cubic_128.txt_30,cubic,128,30,101,26.0,26.0,,,26.0,0.33371591567993164
88,inputs/cubic/cubic_128.txt_36,cubic,128,36,101,32.0,32.0,,,32.0,0.3051793575286865
